customer_id,clv_12m,clv_tier,prob_alive,predicted_purchases_12m,frequency,monetary_value,expected_avg_value,segment,churn_risk_tier,return_probability
faa620b99336f779d6ed431347eb83b7,0.0,Bronze,1.0,0.012905920333697802,0.0,0.0,0.0,Mainstream Plus,Low,0.88207996
af4ea2d184d714d4e1b57caa68f0aa90,0.0,Bronze,1.0,0.012313916874246203,0.0,0.0,0.0,Mainstream Plus,Low,0.8844404
a37646debdb792ee5aaf18cf5da53717,0.0,Bronze,1.0,0.017810847220439314,0.0,0.0,0.0,Mainstream Plus,,
809ad2833c6b78506d5fc64546edc4cb,0.0,Bronze,1.0,0.01789633842852514,0.0,0.0,0.0,Economy Shoppers,,
b2db54577f76360c6fee00282c4fc10e,0.0,Bronze,1.0,0.006316966593469197,0.0,0.0,0.0,Economy Shoppers,High,0.42769578
6cd217b674e22cf568f6a2cf6060fd07,0.0,Bronze,1.0,0.008970135014742133,0.0,0.0,0.0,Economy Shoppers,High,0.47804374
d6dea36a07b3602c55b6645d48473b0b,0.0,Bronze,1.0,0.00865596370989436,0.0,0.0,0.0,Economy Shoppers,High,0.4015682
8c76130743a337ebd61202a070670616,0.0,Bronze,1.0,0.005371036430156503,0.0,0.0,0.0,Economy Shoppers,Critical,0.21940523
226bcd33db6fd7b7c3ed754db18659f6,0.0,Bronze,1.0,0.010927772054760476,0.0,0.0,0.0,Mainstream Buyers,High,0.43823048
32dee19a706a627011743dd7c54f3c35,0.0,Bronze,1.0,0.011319984275033374,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.88423383
a8211e31a7f2b3f3615d0a84266be63b,0.0,Bronze,1.0,0.010672708704873902,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.5440806
623e5f6697794daaff59c39b7384a3eb,0.0,Bronze,1.0,0.018158565596968847,0.0,0.0,0.0,Premium Buyers,,
fdc4b22c400f63c1ba8700d1b5a28422,0.0,Bronze,1.0,0.006270802125541369,0.0,0.0,0.0,Mainstream Buyers,Critical,0.35198304
9d27f64e63e4599ce90c0646b2f09efd,0.0,Bronze,1.0,0.010536380536203755,0.0,0.0,0.0,Economy Shoppers,High,0.40322033
630a8c52c651e607568d25a1da038105,0.0,Bronze,1.0,0.0063827770777117945,0.0,0.0,0.0,Mid-Tier Shoppers,Critical,0.3592324
8e9d6975c2eed815dcddf57645e28c18,0.0,Bronze,1.0,0.006874886252600244,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.43132007
52f7dfec08a527c57de6b521b799945b,0.0,Bronze,1.0,0.009392765780295308,0.0,0.0,0.0,Budget Buyers,High,0.41254106
764b9171f58d54e6a590264a93b0c009,0.0,Bronze,1.0,0.009698516781043205,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.475637
c18371c9138f16ab28aec5d47d1b8d32,0.0,Bronze,1.0,0.009499616491449009,0.0,0.0,0.0,Premium Buyers,Critical,0.36650693
05dddfdfc3fa1b69e10aa4292a9fb431,0.0,Bronze,1.0,0.007557766942012506,0.0,0.0,0.0,Economy Shoppers,High,0.5909449
f3de726f5031ab027355db2d15f702bf,0.0,Bronze,1.0,0.010173520726450481,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.5716623
a4b8f42e7147acc8be0da5dd43c4c88d,0.0,Bronze,1.0,0.007451770906332047,0.0,0.0,0.0,Mainstream Plus,High,0.4413892
193e26ffef1e5ee3eb6d20a0b21bbc96,0.0,Bronze,1.0,0.019406137054893774,0.0,0.0,0.0,Economy Shoppers,,
76167f0b00919fe51c644d2fff3de124,0.0,Bronze,1.0,0.006110167952396845,0.0,0.0,0.0,Premium Buyers,Critical,0.36965457
88d7e0cd6f4210086384abf54a6bfbb2,0.0,Bronze,1.0,0.009882813301661313,0.0,0.0,0.0,Premium Buyers,High,0.44640002
73137fc8b946c9096848aa6c67aa83e3,0.0,Bronze,1.0,0.006084208904515477,0.0,0.0,0.0,Premium Buyers,Critical,0.36651185
99c2f528e9be47ab3d3ea403c4bddf42,0.0,Bronze,1.0,0.008691731251845216,0.0,0.0,0.0,Mainstream Plus,High,0.4595734
4df37dd92fc1a6feef6a785eaec01834,0.0,Bronze,1.0,0.010403686402566158,0.0,0.0,0.0,Budget Buyers,High,0.4969227
b580a709dda9827ce092d89b3f8c01b6,0.0,Bronze,1.0,0.01772628612408987,0.0,0.0,0.0,Mid-Tier Shoppers,,
fd6eb9abeb780067580abc6384a9ef39,0.0,Bronze,1.0,0.014896210610645737,0.0,0.0,0.0,Economy Shoppers,Low,0.8883372
8b93045a7fc41de7cd1f18b0bf610a8a,0.0,Bronze,1.0,0.011915572935255997,0.0,0.0,0.0,Mainstream Buyers,Low,0.8867079
d849cb7234793ea46649de5ac4fbc012,0.0,Bronze,1.0,0.010590467008922704,0.0,0.0,0.0,Budget Buyers,High,0.4845842
cd152920bf236523f7f23b0c29468580,0.0,Bronze,1.0,0.019941305829584748,0.0,0.0,0.0,Mainstream Plus,,
d624161e112c9dc60cadc378a1601d2f,0.0,Bronze,1.0,0.009329854738345758,0.0,0.0,0.0,Mainstream Plus,High,0.43976292
024f63965c192d99e1da51a1c3516239,0.0,Bronze,1.0,0.013380963444222146,0.0,0.0,0.0,Mainstream Buyers,Low,0.8683452
c4d8e89a0bcb492c465bd502fb31f951,0.0,Bronze,1.0,0.019941305829584748,0.0,0.0,0.0,Mainstream Buyers,,
78aa9e1540d2348c8f58f6ae5e359ce8,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Mainstream Buyers,High,0.40957808
bef97440218f17f5f6a75807e2bd7793,0.0,Bronze,1.0,0.008314421097500966,0.0,0.0,0.0,Premium Buyers,High,0.46979895
d39272eb1ded3bfedc7660c7ccde6477,0.0,Bronze,1.0,0.009067120358889033,0.0,0.0,0.0,Economy Shoppers,High,0.45603368
0b15496cbc114f48fa133a72bb4ab7b1,0.0,Bronze,1.0,0.011511326725340457,0.0,0.0,0.0,Mainstream Plus,Low,0.88266915
a46d903e312bcaabd937e93363cae46a,0.0,Bronze,1.0,0.0093716969514216,0.0,0.0,0.0,Economy Shoppers,High,0.5097995
1e733c62f6bcd8f7a6308bf03149bf2f,0.0,Bronze,1.0,0.006058474043815701,0.0,0.0,0.0,Premium Buyers,Critical,0.3943792
b44d67d74c2dab6a4597359b1edd75d8,0.0,Bronze,1.0,0.009247332164877477,0.0,0.0,0.0,Economy Shoppers,High,0.44716367
9172f54a6e979ee28aaaada718189c9b,0.0,Bronze,1.0,0.014839595169445642,0.0,0.0,0.0,Mainstream Plus,Low,0.8876051
012ca3bed937a20fa19642e8e53d831c,0.0,Bronze,1.0,0.006885968174703222,0.0,0.0,0.0,Mainstream Buyers,,
dc1f0b6f740db58beb6598d5c4e9941e,0.0,Bronze,1.0,0.009329854738345758,0.0,0.0,0.0,Economy Shoppers,High,0.4765235
e8284a6a98e1003120d46a98b1a32824,0.0,Bronze,1.0,0.005804993388185375,0.0,0.0,0.0,Economy Shoppers,Critical,0.28286904
28c99f67a6c4f18ab59f86f83dd36b55,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Budget Buyers,High,0.42334366
8ee18779cf374be7b2bebc957901b9cd,0.0,Bronze,1.0,0.019941305829584748,0.0,0.0,0.0,Premium Buyers,,
ba43fce88d51851ce5448562ea461800,0.0,Bronze,1.0,0.007611940263085033,0.0,0.0,0.0,Budget Buyers,High,0.4573426
71f26a95b92285223eb7663ebc8ac5ab,0.0,Bronze,1.0,0.01861589788815913,0.0,0.0,0.0,Premium Buyers,,
1c476e17222ee78216feb6a315ef6be1,0.0,Bronze,1.0,0.006691938207939948,0.0,0.0,0.0,Premium Buyers,High,0.43968365
d47980946895d3fb62e16ad3ed8374e6,0.0,Bronze,1.0,0.014350652920961568,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8807609
4407ef2464ce9eb7f18ba2b955c961e8,0.0,Bronze,1.0,0.010001789748441663,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.56762064
2455a94ebab82b39829283f823a69bba,0.0,Bronze,1.0,0.01081283024380078,0.0,0.0,0.0,Mid-Tier Shoppers,Critical,0.39288172
e2a6c60309057c889ff6c32fabca6b5e,0.0,Bronze,1.0,0.011846096761944373,0.0,0.0,0.0,Mainstream Plus,Low,0.8943596
94c2f45091985c47b4c4fb301113f0a4,0.0,Bronze,1.0,0.01530636403165382,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8841315
ca81c8ce6583b695cfd76066214856c8,0.0,Bronze,1.0,0.009977753763690683,0.0,0.0,0.0,Budget Buyers,High,0.45078328
a1233b4436d4ce241f728d71cad69978,0.0,Bronze,1.0,0.005425047570196834,0.0,0.0,0.0,Mainstream Buyers,Critical,0.39939576
b39cc591b3abb3b29b880bb174b10d65,0.0,Bronze,1.0,0.008298076497870854,0.0,0.0,0.0,Mainstream Plus,High,0.4030323
833982522798828f5a669eba55af0761,0.0,Bronze,1.0,0.010001789748441663,0.0,0.0,0.0,Economy Shoppers,High,0.40346256
976f152ef42f30a6e4bca8966a8b4099,0.0,Bronze,1.0,0.012351558003860568,0.0,0.0,0.0,Economy Shoppers,Low,0.8866707
431398d6d3848951226cf1307fc6f411,0.0,Bronze,1.0,0.015807128176400356,0.0,0.0,0.0,Mainstream Buyers,Low,0.8816559
dd558dd7a87c9021c8a7608c6c769417,0.0,Bronze,1.0,0.019406137054893774,0.0,0.0,0.0,Mainstream Buyers,,
ef96f06bc44607e1c2f798975fcd7b0a,0.0,Bronze,1.0,0.010377570289569146,0.0,0.0,0.0,Premium Buyers,High,0.46376154
dc7bb0c31f0aa11b41f465aa1c627266,0.0,Bronze,1.0,0.006207318263881995,0.0,0.0,0.0,Budget Buyers,Critical,0.32654223
54e99842666d00fabd0928f8510739b9,0.0,Bronze,1.0,0.013336208844482214,0.0,0.0,0.0,Mainstream Plus,Low,0.8567078
cc8b0712a7ec5ad6c11c9dc377a22fdd,0.0,Bronze,1.0,0.013799021143242279,0.0,0.0,0.0,Mainstream Buyers,Low,0.87907034
20553070f0f5d93ab91dd6b00e82afbb,0.0,Bronze,1.0,0.011319984275033374,0.0,0.0,0.0,Economy Shoppers,Low,0.87777936
ee4a9de0355bb9df99b44cdc7d95e47e,0.0,Bronze,1.0,0.011709715945082792,0.0,0.0,0.0,Economy Shoppers,Low,0.89006186
2299bcdc88bf79c9062fbd443899ae0e,0.0,Bronze,1.0,0.007091910949261448,0.0,0.0,0.0,Mainstream Plus,High,0.44275013
4df514524572b4fd9472128050c9aa7a,0.0,Bronze,1.0,0.015938111303814388,0.0,0.0,0.0,Mainstream Plus,Low,0.8793892
0b7d758a3562abc14d8d39a2b66afdfb,0.0,Bronze,1.0,0.006998839076888818,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.4536024
89902f85c9a42d8c33cf4a1ee98e73d3,0.0,Bronze,1.0,0.011319984275033374,0.0,0.0,0.0,Economy Shoppers,Low,0.8779466
fe3afca6cb1f6f7dfe5168f15b9b5ec5,0.0,Bronze,1.0,0.010645144837520914,0.0,0.0,0.0,Economy Shoppers,High,0.5231925
08f8f3723352b52033c98eff219a73ce,0.0,Bronze,1.0,0.006671068900344539,0.0,0.0,0.0,Mainstream Plus,Critical,0.3358392
5e5794daaa13f73e2f1cdb4114529843,0.0,Bronze,1.0,0.012202460905403249,0.0,0.0,0.0,Mainstream Plus,Low,0.8833265
7d350d56bac0a6a9b6c3e5ce37198fba,0.0,Bronze,1.0,0.01030004637872326,0.0,0.0,0.0,Mainstream Plus,High,0.42297792
dd3de1d94c4a7be4f1be8984e936f004,0.0,Bronze,1.0,0.01731686480045136,0.0,0.0,0.0,Economy Shoppers,,
1cfe7bea2419ecc52b02add3c821ced4,0.0,Bronze,1.0,0.01266187276548984,0.0,0.0,0.0,Mainstream Buyers,Low,0.88004285
6adecea406444e0411331085b2482889,0.0,Bronze,1.0,0.007412808016714124,0.0,0.0,0.0,Economy Shoppers,High,0.41154882
b137076cda741658193ccbdec3b05d9b,0.0,Bronze,1.0,0.008430732148731019,0.0,0.0,0.0,Mainstream Plus,High,0.449324
cd0cb76ad6731613970ba8f0fdfb1beb,0.0,Bronze,1.0,0.008298076497870854,0.0,0.0,0.0,Economy Shoppers,Critical,0.38454902
f5c85dfdc9f8a3de031505da6472580d,0.0,Bronze,1.0,0.005697467096353832,0.0,0.0,0.0,Mid-Tier Shoppers,Critical,0.3084088
47ed094ea3f32bf1e3543f8eafc71cba,0.0,Bronze,1.0,0.017810847220439314,0.0,0.0,0.0,Mainstream Buyers,,
cfd23bb45ba417019ec8a8cf6345f2bc,0.0,Bronze,1.0,0.011676144274088201,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8807398
63155d2512ff588adce41f3fb43f6a6d,0.0,Bronze,1.0,0.00798461971942549,0.0,0.0,0.0,Economy Shoppers,High,0.5244142
300cbcf2f05d4b9e0c68b316a05c0057,0.0,Bronze,1.0,0.012276522015031228,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8823914
8f0e341772a248cb96e5267c4386e35c,0.0,Bronze,1.0,0.013751163697220072,0.0,0.0,0.0,Mainstream Plus,Low,0.88537467
742f0bc6c75e25372359345648bec725,0.0,Bronze,1.0,0.008314421097500966,0.0,0.0,0.0,Mainstream Buyers,Critical,0.38961574
c9ba9a753b479fc6697bb8aa17883456,0.0,Bronze,1.0,0.00759832194254082,0.0,0.0,0.0,Economy Shoppers,High,0.43502885
a7e08eccf0ec5860c322f88d41f09cf9,0.0,Bronze,1.0,0.005868315039399236,0.0,0.0,0.0,Premium Buyers,Critical,0.37655237
cb1c0127db43599374c82c6f00560466,0.0,Bronze,1.0,0.008533152725515313,0.0,0.0,0.0,Mainstream Plus,High,0.509521
32ece394d77dd72f01b91196e85994c9,0.0,Bronze,1.0,0.01807017987383173,0.0,0.0,0.0,Economy Shoppers,,
9ba2d781f08c4421583109f40562f576,0.0,Bronze,1.0,0.010274476106933031,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.48047778
2b96518cb643c44f4d15da3c37d178df,0.0,Bronze,1.0,0.013074370617533852,0.0,0.0,0.0,Mainstream Plus,Low,0.8814383
a17931d6a6af94fa006afbb9fc4bd757,0.0,Bronze,1.0,0.009631252167832848,0.0,0.0,0.0,Premium Buyers,High,0.45165947
dc275c5e585b7c3a3cddef527e34fc19,0.0,Bronze,1.0,0.01356330664553794,0.0,0.0,0.0,Mainstream Buyers,Low,0.8800641
b480fdb7cc6b24ef1a4ca5613f495e81,0.0,Bronze,1.0,0.006609253619726965,0.0,0.0,0.0,Mainstream Plus,High,0.4213256
4e5ca9b956b369f83366360cf7dbd9b6,0.0,Bronze,1.0,0.009392765780295308,0.0,0.0,0.0,Premium Buyers,High,0.53588796
1778fcb0be86a03114cb65eb6dd45a71,0.0,Bronze,1.0,0.0071997071295686116,0.0,0.0,0.0,Mainstream Buyers,High,0.43882948
211558da2c2cdbbd6c45a9df249997f3,0.0,Bronze,1.0,0.008091502099946012,0.0,0.0,0.0,Mainstream Plus,High,0.41826862
66df73c74be57471c69e6e20c9490a90,0.0,Bronze,1.0,0.012313916874246203,0.0,0.0,0.0,Mainstream Plus,Low,0.88339514
452fdf1d451d13e17fc35c6f8cba769b,0.0,Bronze,1.0,0.00983605200508502,0.0,0.0,0.0,Budget Buyers,High,0.4309853
e0cd956b5c6d7ca73cf45c57fdb4e985,0.0,Bronze,1.0,0.016631490152153053,0.0,0.0,0.0,Budget Buyers,Low,0.8803689
3c8636b14f946db377d3a5201548cad9,0.0,Bronze,1.0,0.008533152725515313,0.0,0.0,0.0,Budget Buyers,High,0.4517329
7e819d9576db510d58fb2df67b84a8d5,0.0,Bronze,1.0,0.011414799663503969,0.0,0.0,0.0,Mainstream Buyers,Low,0.88368297
540e52299d869bd74c555a17a5c6696d,0.0,Bronze,1.0,0.010377570289569146,0.0,0.0,0.0,Mainstream Buyers,High,0.43482178
169c3ca987a830baef97320592292dae,0.0,Bronze,1.0,0.01154389128530628,0.0,0.0,0.0,Mainstream Buyers,Low,0.8961355
cac1de9a447d5238cb62bd9ea20ff7d8,0.0,Bronze,1.0,0.01567853062412975,0.0,0.0,0.0,Mainstream Buyers,Low,0.8843169
f94c9d68a66760b7e46248dec580e423,0.0,Bronze,1.0,0.01320387836284058,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.86589706
cd0fd4a64915d508f069b0b5d612ac5d,0.0,Bronze,1.0,0.014953306854407884,0.0,0.0,0.0,Mainstream Plus,Low,0.8820552
64df235a93b53bccd4f7189cec632e63,0.0,Bronze,1.0,0.008330832651270619,0.0,0.0,0.0,Mainstream Plus,High,0.47501537
0172748409ef8a6fcba0660cda36f38c,9.954132226451307,Platinum,0.06211157504540219,0.03592334044836454,1.0,298.0,298.2045797708196,Mainstream Buyers,Medium,0.6148222
e662478d75f42e6e2d0c280a52e49e6a,0.0,Bronze,1.0,0.005608478292385183,0.0,0.0,0.0,Budget Buyers,Critical,0.3790345
59f582f90f6f47c5b89fc070bbd3fd54,0.0,Bronze,1.0,0.009859374345637245,0.0,0.0,0.0,Mainstream Plus,Medium,0.6156887
3336317767e51b209329188eb22de872,0.8446217594633203,Silver,0.026516188815346894,0.019829105334797356,1.0,38.9,45.7943052153889,Mid-Tier Shoppers,High,0.46802247
7456ab2fe7a5eb4cfeba4c07cd2b9091,0.0,Bronze,1.0,0.01278263570843464,0.0,0.0,0.0,Economy Shoppers,Low,0.8811848
d53c6b90e37d56179bc7524f9570c4fa,0.0,Bronze,1.0,0.012864540083161454,0.0,0.0,0.0,Premium Buyers,Low,0.88250864
9bd3fc2336e57744747be02f106ba746,0.0,Bronze,1.0,0.007544347653377601,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.45089328
903ac795fab792a96d6838180994d171,0.0,Bronze,1.0,0.00610148984262717,0.0,0.0,0.0,Mid-Tier Shoppers,Critical,0.37127328
44ac2f795d5c5ecfdfabe89cb214cdfc,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Mainstream Plus,High,0.41870147
753bcbb77173dfa6ebba16f4dedc2eb2,0.0,Bronze,1.0,0.008464587384270422,0.0,0.0,0.0,Premium Buyers,High,0.45442867
4b8c45f8b7d4885fdd94fb1f6e2336ba,0.0,Bronze,1.0,0.007584753805045064,0.0,0.0,0.0,Mainstream Plus,High,0.42901495
ecbd0c721b58ea5081b6c65c0ef5d0eb,0.0,Bronze,1.0,0.007793678848417827,0.0,0.0,0.0,Mainstream Plus,High,0.5292277
31dded38edbb8675e3ce378703219fd4,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Budget Buyers,Critical,0.37044197
85d5d470017e7092de13058492ce9507,0.0,Bronze,1.0,0.015246238200882877,0.0,0.0,0.0,Economy Shoppers,Low,0.88312346
42a83ad36631f91c083ca28318f5c24d,0.0,Bronze,1.0,0.008201391523174981,0.0,0.0,0.0,Economy Shoppers,High,0.54338765
b3e9268ff1c67ffbbadcfdd3a45a7dc9,0.0,Bronze,1.0,0.011915572935255997,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8824093
31216290711687fdd3c7fec5f4893ddc,0.0,Bronze,1.0,0.011985929303323352,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8835373
e5665fe8abdc4826e0f15a3d8f113caa,0.0,Bronze,1.0,0.018429805793627404,0.0,0.0,0.0,Economy Shoppers,,
1cd146c5b0b02ca65ae036c0dfcc2f3f,0.0,Bronze,1.0,0.016853029755011788,0.0,0.0,0.0,Mid-Tier Shoppers,Low,0.8845477
793021f4b6ca3e6f3212595d6a317761,0.0,Bronze,1.0,0.008397156990486147,0.0,0.0,0.0,Mainstream Plus,High,0.4054736
93a8571aba21529cf631be8c49e279df,0.0,Bronze,1.0,0.011226832964093799,0.0,0.0,0.0,Mainstream Buyers,Low,0.8847463
2d2037b93b52f5a7ac9e286e8bd69d15,0.0,Bronze,1.0,0.004679601903321033,0.0,0.0,0.0,Budget Buyers,High,0.47131863
d941943a6ab8e6e06edb6377763879d6,0.0,Bronze,1.0,0.009789753553066601,0.0,0.0,0.0,Premium Buyers,High,0.43348283
9837d06922d62b0361bcd2773ad8dd62,0.0,Bronze,1.0,0.010672708704873902,0.0,0.0,0.0,Economy Shoppers,High,0.438439
754cdd12a072b7cd037ad32aee11db02,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Mainstream Plus,High,0.43541855
63fd9170b32b31124ab00a1f8ed620f9,0.0,Bronze,1.0,0.013751163697220072,0.0,0.0,0.0,Mainstream Buyers,Low,0.8847211
48728549343164b0cee90ac68d3000a8,0.0,Bronze,1.0,0.017397016540566215,0.0,0.0,0.0,Mainstream Plus,,
99ef70ecdfc7f7d28ea4c3538df4e84b,0.0,Bronze,1.0,0.009267819329111741,0.0,0.0,0.0,Mainstream Buyers,High,0.49935663
397763187b4a29697d71cacaecef05d8,0.0,Bronze,1.0,0.007765137612695079,0.0,0.0,0.0,Budget Buyers,High,0.4532411
08694effa5271573bb42ce0e483e3e8d,0.0,Bronze,1.0,0.010403686402566158,0.0,0.0,0.0,Premium Buyers,High,0.59131163
904ea0c8109e23dacc599034d6c1e4c8,0.0,Bronze,1.0,0.017982776809491362,0.0,0.0,0.0,Mainstream Buyers,,
f5139fbec9e544a39f76d337e59fafa3,0.0,Bronze,1.0,0.011811683297519039,0.0,0.0,0.0,Economy Shoppers,Low,0.8900319
713ac4139fc3aab8b2e00bd5644295fc,0.0,Bronze,1.0,0.007708698033057992,0.0,0.0,0.0,Mainstream Plus,High,0.45351544
148d65cf58e13521241d8f9206ee1348,0.0,Bronze,1.0,0.015807128176400356,0.0,0.0,0.0,Premium Buyers,Low,0.86608267
92af5cd28117b607ce3510a916c1fca7,0.0,Bronze,1.0,0.010869978555224213,0.0,0.0,0.0,Mainstream Plus,High,0.45435387
3387330a6000841f3964adba5892e669,0.0,Bronze,1.0,0.005660041294432443,0.0,0.0,0.0,Economy Shoppers,Critical,0.3652287
ed464200108d2cc6c1ad30de09064a2e,0.0,Bronze,1.0,0.006508794573812487,0.0,0.0,0.0,Economy Shoppers,High,0.4200847
ce10eba206282d64135a408029e09872,0.0,Bronze,1.0,0.006766047024668963,0.0,0.0,0.0,Mainstream Buyers,High,0.51928324
b6c0ba3dffef7c16d0f3098fc0820a0c,0.0,Bronze,1.0,0.007836899626020386,0.0,0.0,0.0,Mainstream Buyers,High,0.46913403
dc6a402859b4fb7904e71890a530c63e,0.0,Bronze,1.0,0.007584753805045064,0.0,0.0,0.0,Mid-Tier Shoppers,Critical,0.39169225
419e13cb71b2c3617bc281863c63dbc4,15.591920568942399,Platinum,0.07222434866501123,0.09129728190463865,1.0,179.9,183.15381394682743,Mainstream Plus,,
e052518e07930f3ea59752fe0cdc66a7,0.0,Bronze,1.0,0.008481621166994175,0.0,0.0,0.0,Budget Buyers,High,0.44463065
344a93991158c917a840a7c70dbc0a46,0.0,Bronze,1.0,0.00855047488124152,0.0,0.0,0.0,Mainstream Plus,High,0.4701192
1abebf6a7dfb10754a6ca0230df8aa02,0.0,Bronze,1.0,0.012276522015031228,0.0,0.0,0.0,Mainstream Plus,Low,0.88366294
4b9966a134d8d1dc47d327095a63ece9,0.0,Bronze,1.0,0.010898793939599624,0.0,0.0,0.0,Mainstream Plus,High,0.4230606
8e61477c30526515befee887d367217e,0.0,Bronze,1.0,0.00844762453065333,0.0,0.0,0.0,Mid-Tier Shoppers,High,0.41220158
253d88df078c198b41a10a3fbd4c4667,0.0,Bronze,1.0,0.013517214204089318,0.0,0.0,0.0,Mainstream Plus,Low,0.8644806
a0778b853584b734d017247ce2e34ffa,0.0,Bronze,1.0,0.019831514435804044,0.0,0.0,0.0,Mid-Tier Shoppers,,
61a7fa743482f53e8660c22c80b720dd,0.0,Bronze,1.0,0.006941932549401862,0.0,0.0,0.0,Mainstream Buyers,High,0.4151248
b6e90c9642ff01784741d3aabd4c94a1,0.0,Bronze,1.0,0.008709730663431343,0.0,0.0,0.0,Mainstream Buyers,High,0.42825887
becc8a3706ed0f7e1c7d7becba19f3e3,0.0,Bronze,1.0,0.010728292869937364,0.0,0.0,0.0,Mainstream Buyers,High,0.43943548
d2ec3bc5feb94e52cf9bef5cf17cf5c5,0.0,Bronze,1.0,0.01880639552456707,0.0,0.0,0.0,Mainstream Plus,,
c22c18c6abf2718fb68eadc2d0c22a94,0.0,Bronze,1.0,0.014298505398192558,0.0,0.0,0.0,Economy Shoppers,Low,0.88302755
d7e491aa011edd106624e71e844f2f4b,0.0,Bronze,1.0,0.011105140919536264,0.0,0.0,0.0,Mainstream Plus,Low,0.8831792
d21df30b8f969a6cfc3f8a39b45fed72,0.0,Bronze,1.0,0.007793678848417827,0.0,0.0,0.0,Economy Shoppers,High,0.45210025
0b0d7d1cf1fe43bd5ecafafb0e92e15c,0.0,Bronze,1.0,0.010869978555224213,0.0,0.0,0.0,Mainstream Buyers,Critical,0.3644528
74bafbdf42aa593dae40b106baaf020a,0.0,Bronze,1.0,0.007438736457219505,0.0,0.0,0.0,Premium Buyers,High,0.45562863
29dbe7f526894b88b0404a0c9c396150,0.0,Bronze,1.0,0.006153939401149532,0.0,0.0,0.0,Mid-Tier Shoppers,Critical,0.3400428
5140a58e94f23985287e8f5f565b7c27,0.225140492547529,Silver,0.015353706554993836,0.008851789331384785,1.0,19.99,27.372544150768324,Mainstream Buyers,Medium,0.62514263
fd771c26c5bca0eda082ae1290993194,0.0,Bronze,1.0,0.013703667869803962,0.0,0.0,0.0,Premium Buyers,Low,0.88058984
6b52695c8fb83963bf7eb5309f181f63,0.0,Bronze,1.0,0.007451770906332047,0.0,0.0,0.0,Economy Shoppers,High,0.5568739
c6cebe6d701f46a67554d705dfadc7cc,0.0,Bronze,1.0,0.008819379115436813,0.0,0.0,0.0,Mainstream Plus,High,0.45653173
107148803b5e770ccca1b67d6f3a2d9c,0.0,Bronze,1.0,0.01154389128530628,0.0,0.0,0.0,Economy Shoppers,Low,0.87953436
0a9a747450fefe5f6c450feb2e530c9a,0.0,Bronze,1.0,0.014896210610645737,0.0,0.0,0.0,Mainstream Plus,Low,0.8834273
8cb1a8d155e0ab13fed232cdfdffc0cd,0.0,Bronze,1.0,0.019406137054893774,0.0,0.0,0.0,Mid-Tier Shoppers,,
93ffe3ed1345ac913a6e4a313ed51e30,0.0,Bronze,1.0,0.015246238200882877,0.0,0.0,0.0,Mainstream Plus,Low,0.8859425
7dc40753aea06d3bfa51f793fd839669,0.0,Bronze,1.0,0.005982585372264722,0.0,0.0,0.0,Budget Buyers,Critical,0.2833339
871ba832298881ba9598e829b27f40a3,0.0,Bronze,1.0,0.0059742728521652595,0.0,0.0,0.0,Mainstream Plus,Critical,0.32906705
5aa36088d0f8d608ad9978a66622a6eb,0.0,Bronze,1.0,0.005836479158189547,0.0,0.0,0.0,Mainstream Buyers,Critical,0.39633822
c14fe40da04e2cad7f80c1725235f190,0.0,Bronze,1.0,0.005965983863552038,0.0,0.0,0.0,Economy Shoppers,Critical,0.35743815
9e682deddb164563d50532ebab34306c,0.0,Bronze,1.0,0.0061188713048297904,0.0,0.0,0.0,Economy Shoppers,High,0.5095005
01187871d33eda6ba14aea590bb50d0e,0.0,Bronze,1.0,0.01920132300331864,0.0,0.0,0.0,Economy Shoppers,,
073a1dd224494392bd923c55a093ce4e,0.0,Bronze,1.0,0.005253417842787705,0.0,0.0,0.0,Mainstream Plus,Critical,0.36212012
7100e029840cace5a1d56ccc75b83ccb,0.0,Bronze,1.0,0.0060499450653593665,0.0,0.0,0.0,Mid-Tier Shoppers,Critical,0.22347347
f7f386a18c04859490d4df0b71867ca9,0.0,Bronze,1.0,0.012057183741578768,0.0,0.0,0.0,Premium Buyers,Low,0.8822954
