customer_id,cluster,segment,spend_tier,recency_days,frequency,monetary,avg_order_value,category_diversity,avg_review_score,tenure_days,umap_x,umap_y
7e582b8e7ecb568c332560a6545ad313,2,Mainstream Plus,low,108,1,26.9,26.9,1,3.0,108,0.40785748,-1.1503778
5f9210f6f1fa4bc4627a5c650b4e4371,5,Premium Buyers,low,261,1,19.99,19.99,1,2.0,261,17.759453,3.3936958
86461f32d75c88adf526de69438d0a9f,4,Mid-Tier Shoppers,high,540,1,449.9,449.9,1,5.0,540,4.046404,4.709809
f60ef9aa98fcf78765a4ec910a555977,4,Mid-Tier Shoppers,low,232,1,29.9,29.9,1,4.0,232,-0.47953016,12.418411
6e93ab5b7052dd417ac1c295eed8e843,0,Mainstream Buyers,high,580,1,159.0,159.0,1,5.0,580,6.879956,17.712988
031f08a1ebdcfb5e706831bf64de3860,4,Mid-Tier Shoppers,low,743,1,59.9,59.9,1,5.0,743,3.4321892,5.05619
e9a09c7c5f699f95b7bae10f94cac398,0,Mainstream Buyers,mid-low,317,1,89.99,89.99,1,3.0,317,6.0667424,18.14634
c5651f386e4b8ce6b97577c7c4af5e9c,5,Premium Buyers,low,473,1,50.0,50.0,1,5.0,473,20.683592,7.8567467
83cac99fb2abfb992f329be5bbba18b7,1,Economy Shoppers,mid,364,1,149.9,149.9,1,4.0,364,14.204776,-6.018699
11fed1c811bad9120464349fe781821a,1,Economy Shoppers,mid,339,1,147.89,147.89,2,1.0,339,-7.59565,8.041108
52ea3af8cfa23076f574fe22f73e47ee,2,Mainstream Plus,high,230,1,499.9,499.9,1,5.0,230,5.0705357,0.88132364
d340117e9ad69c673dbb221037f7a0c8,2,Mainstream Plus,mid-low,226,1,114.9,114.9,1,5.0,226,-1.0971664,-0.60882556
9daf87c91695d8cf63286463cdc69191,2,Mainstream Plus,high,163,1,199.0,199.0,1,4.0,163,4.6744585,-7.9337125
99b1186e2fae32c38bfaa3f00ea6f973,5,Premium Buyers,low,80,1,74.99,74.99,1,5.0,80,18.625353,3.4198408
b4c66ce8761acbc57160f0226e108861,2,Mainstream Plus,low,325,1,49.99,49.99,1,5.0,325,-0.26083747,-0.43463996
6724a6cae17ace276a06cc89e89fc33b,5,Premium Buyers,mid,97,1,149.9,149.9,1,5.0,97,18.44588,4.6874704
cff1a732b941ddbd23d5077665a42e93,2,Mainstream Plus,mid,202,1,145.0,145.0,1,5.0,202,-0.961978,-0.6790563
96d3ac7e240192d6083be5a89a56da21,4,Mid-Tier Shoppers,low,267,1,40.99,40.99,1,2.0,267,-0.87745726,4.725963
32a3ada5122db707af954598a05fb6f1,1,Economy Shoppers,mid-low,262,1,117.99,117.99,1,5.0,262,12.226067,-6.6248503
4c8c91d83ede1b23f28cb383db245908,3,Budget Buyers,low,360,1,35.9,35.9,1,5.0,360,16.921093,12.769476
14c584eec1ab0ec9dabee7741f6c075e,2,Mainstream Plus,low,326,1,69.0,69.0,1,5.0,326,6.7021627,1.0676132
dc6f9c54a936fab52be47aeb25387275,1,Economy Shoppers,mid-low,167,1,84.0,84.0,1,3.0,167,12.428001,-6.3800106
9d46b89032f34a48706407829dbb55b5,0,Mainstream Buyers,mid-low,285,1,99.9,99.9,1,5.0,285,-1.1106842,17.511892
19d5418e2a5745573e27926244ff25ef,0,Mainstream Buyers,low,132,1,49.9,49.9,1,1.0,132,5.5517316,18.306675
8fc424202bec33af360dec7c974c60ce,1,Economy Shoppers,low,229,1,18.0,18.0,1,5.0,229,18.329697,-2.3389308
6c1433334b9652a4b751fe18aaaf4225,4,Mid-Tier Shoppers,mid-low,161,1,95.96,95.96,1,5.0,161,-0.63975024,12.112889
77768b56d04254a39d08736b43642c93,0,Mainstream Buyers,low,559,1,43.0,43.0,1,5.0,559,13.721247,16.983349
b0b272dcb47a51eace14ac2dcf4b5ec5,0,Mainstream Buyers,low,119,1,23.99,23.99,1,5.0,119,4.7048793,18.530323
14b60367330c9b23b108780addd19416,0,Mainstream Buyers,low,232,1,27.9,27.9,1,5.0,232,14.714485,14.57955
66ba6a98a3d5bbde6d5c665d1f4a8749,2,Mainstream Plus,low,240,1,24.9,24.9,1,4.0,240,4.1964855,-4.491462
cb48d9ebf68a3d1e44c8e084b097b196,1,Economy Shoppers,low,219,1,53.54,53.54,1,5.0,219,14.142052,-4.8688846
5277d855d8cb2479fe5bb9d101ae8ec0,2,Mainstream Plus,low,296,1,38.48,38.48,1,5.0,296,0.18074164,-0.7692072
3f27dab6f20dfabd52490c042b6a517b,1,Economy Shoppers,low,52,1,48.9,48.9,1,3.0,52,12.975629,-4.648885
c8971b71955e69874ef99bb540f528d0,2,Mainstream Plus,low,302,1,15.99,15.99,1,5.0,302,0.58171487,-0.791339
eaab0fd3ab53f6e3dbd6ed4e58d7176f,2,Mainstream Plus,high,278,1,179.99,179.99,1,2.0,278,-2.362859,-6.464903
93d5b6ca3bc75fef4023ee0d759948cf,0,Mainstream Buyers,high,173,1,151.98,151.98,1,5.0,173,17.887716,16.820082
fd731dc437433b51a53811eefe992e99,1,Economy Shoppers,low,407,1,69.9,69.9,1,4.0,407,13.838731,-5.8271093
2965de1142f42605ba0a478d0f69cb76,2,Mainstream Plus,high,94,1,182.0,182.0,1,5.0,94,6.4533916,3.1684494
a9c84e1f26030a62a8f1ed9ae3ded6de,2,Mainstream Plus,low,489,1,25.99,25.99,1,3.0,489,5.009481,-4.7448235
f72e6726c968412453cd6d21629572cc,2,Mainstream Plus,mid-low,183,1,105.3,105.3,1,5.0,183,-1.0352389,-1.1213807
4348815275d4689bcfa8946f858bd222,1,Economy Shoppers,mid,451,1,149.9,149.9,1,3.0,451,13.518604,1.5572594
48c6b082b2b8491612d56021f6a29501,4,Mid-Tier Shoppers,low,328,1,59.98,59.98,1,5.0,328,4.1824355,4.4873424
f078095ff04dedf7d217df058773668b,4,Mid-Tier Shoppers,low,321,1,56.99,56.99,1,1.0,321,5.0903945,7.725426
7235ec9d13adeaee921801b19d4b9671,0,Mainstream Buyers,mid-low,522,1,119.9,119.9,1,4.0,522,-0.7376947,17.301895
af3038f8591cc3ff12ecc0dd57f5f8b6,0,Mainstream Buyers,mid-low,420,1,89.99,89.99,1,3.0,420,6.4911714,18.28311
fe52371de2f4b439db8a13ce74a64bc6,5,Premium Buyers,mid,254,1,149.0,149.0,1,5.0,254,18.48264,4.66566
e53edc46664edce7794d86baca23f75b,0,Mainstream Buyers,mid-low,738,1,119.8,119.8,1,3.0,738,8.707506,13.416214
aa6ee75a5950e07fa3f543bf48ee608e,4,Mid-Tier Shoppers,high,164,1,185.9,185.9,1,5.0,164,-3.4297674,7.3243375
99a0025b7ffeb94cdc8b13344e0fbf0b,1,Economy Shoppers,mid-low,619,1,117.3,117.3,1,4.0,619,12.383712,-5.8849216
678bbf415fc9b82f51ebb95a642d8c1b,0,Mainstream Buyers,high,97,1,199.9,199.9,1,1.0,97,5.9339323,18.412806
da622558a9ec231b2d31b8b498a672e5,5,Premium Buyers,low,621,1,49.99,49.99,1,5.0,621,10.109539,0.85557026
ecc519b96e049292f86c9fbeee96097b,0,Mainstream Buyers,low,136,1,27.2,27.2,1,5.0,136,4.752637,18.690931
f8b7b4526234c27bd2c91b7a3c1b4775,2,Mainstream Plus,high,255,1,199.9,199.9,1,1.0,255,2.528521,8.188582
3c9b4585731cc6bb949be5169f57956c,0,Mainstream Buyers,mid-low,255,1,119.9,119.9,1,5.0,255,9.922268,12.713311
ddf999d85abba0ea3319bb99dc8d7495,1,Economy Shoppers,mid-low,233,1,104.0,104.0,1,1.0,233,15.548844,-3.1785226
5dde09cc77f38cbb0ca8360d5702b81e,2,Mainstream Plus,high,120,1,189.0,189.0,1,5.0,120,-1.1750088,-0.7984186
3b51c86e2271c280b61245552090c7a2,5,Premium Buyers,low,520,1,65.0,65.0,1,3.0,520,18.258663,3.090433
ffb2c4cb583610b7d2e39ef0cce0048a,5,Premium Buyers,high,274,1,369.0,369.0,1,1.0,274,19.020004,4.092472
fa565f5c63b5f4853a76cb7d9d2bf1ed,4,Mid-Tier Shoppers,high,238,1,158.0,158.0,1,4.0,238,-0.42105788,11.4284935
15c127866ed4058a9edde9b6ca63b62f,5,Premium Buyers,mid,386,1,149.99,149.99,1,5.0,386,15.676808,7.1597075
1701071c88baf591b7eb62903d3903a5,2,Mainstream Plus,low,325,1,21.99,21.99,1,5.0,325,4.636839,-4.4016876
ec78ec55ff33a041a9fed30d44ace8b5,0,Mainstream Buyers,high,128,1,279.9,279.9,1,5.0,128,11.926158,16.805363
80bdf2f0a0f516837cd3387d82fdf5c5,2,Mainstream Plus,mid-low,293,1,115.9,115.9,1,2.0,293,-0.36706835,-0.26014262
34fc1866586bd50cfde68e61ba2fed0d,0,Mainstream Buyers,high,402,1,1149.9,1149.9,1,5.0,402,5.8430867,12.461546
6e34e7ad19aa3c59753c0ac91ccb34d9,2,Mainstream Plus,low,269,1,79.0,79.0,1,5.0,269,-0.35771415,-0.79277104
6d886a0cde31871321a66ae2d5efebf4,2,Mainstream Plus,low,115,1,55.0,55.0,1,5.0,115,3.916071,-7.324649
8c6b7e64f89548cf3c36b786f3b1ceba,0,Mainstream Buyers,mid-low,326,1,84.99,84.99,1,1.0,326,8.249724,10.171055
f6ec8e3d19c8c405c7839b0389c5bb7b,2,Mainstream Plus,high,488,1,299.9,299.9,1,5.0,488,5.805125,3.4552562
7cb765c85242eea08f1aa4dd273ae02f,5,Premium Buyers,high,64,1,179.9,179.9,1,5.0,64,18.55403,4.7367578
022d21be26ea1508038afaa271aacd08,2,Mainstream Plus,low,425,1,26.99,26.99,1,4.0,425,-1.4901807,-5.9663153
3ecdd7c90e5fd549474281af8f9e0bbc,2,Mainstream Plus,high,170,1,489.0,489.0,1,1.0,170,5.320563,1.0302869
29adcd5a8d393ec79254d3519e6193aa,5,Premium Buyers,low,119,1,46.0,46.0,1,5.0,119,17.384663,4.6823006
92aa089d9af8e6dce4438b395583ae3d,2,Mainstream Plus,high,298,1,248.9,248.9,1,5.0,298,-2.906721,-6.921557
9424e7d8d6bcf78e49b5fe87e73f0f8f,5,Premium Buyers,low,418,1,39.99,39.99,1,5.0,418,10.280199,0.71124345
ab5435d7f1635a9eb10cd11e46e488f1,5,Premium Buyers,mid-low,452,1,98.0,98.0,1,5.0,452,10.265751,1.1457646
03867a4d63736672b9276bef85ec277f,1,Economy Shoppers,high,467,1,174.9,174.9,1,4.0,467,22.269138,0.73360074
93de82c81a0248eb17ff8f0f5f1cb9da,2,Mainstream Plus,low,465,1,19.99,19.99,1,5.0,465,0.62838364,-0.021685341
f931c8fa3b77e237d987ed836394804d,5,Premium Buyers,low,377,1,28.9,28.9,1,5.0,377,17.92657,2.960215
1124aa987445b3d3f42412a375522a89,0,Mainstream Buyers,low,738,1,79.9,79.9,1,5.0,738,8.822637,13.354148
34719522510c9db1f9599a1dc98d61a5,0,Mainstream Buyers,mid-low,281,1,99.9,99.9,1,5.0,281,12.981751,18.17237
5403b9d98faadbbb85ec061012a213c1,5,Premium Buyers,mid-low,241,1,129.0,129.0,1,3.0,241,18.733725,4.2047825
fed0deb0907fca94424965a141873c39,1,Economy Shoppers,mid,151,1,149.9,149.9,1,4.0,151,19.414423,-2.3676977
6b49f46fe51b14c54872f603facd73a3,2,Mainstream Plus,low,144,1,69.9,69.9,1,5.0,144,-1.894333,-6.4058304
93cf06215ca4314f34a26e93ac0320d0,4,Mid-Tier Shoppers,low,160,1,69.95,69.95,1,5.0,160,-3.3435972,7.6012516
f4536cad8ed9f07d3a6a67fc72467bd9,1,Economy Shoppers,low,71,1,59.0,59.0,1,5.0,71,14.712488,-5.045149
d0b25c3ff06f89424d29785b8142901d,5,Premium Buyers,low,186,1,16.99,16.99,1,5.0,186,10.605703,0.4180473
0d01493e2f68de841f72c2e405dc001b,5,Premium Buyers,mid-low,515,1,99.0,99.0,1,5.0,515,10.196502,0.9613183
2a296f30a02ae6035b00bd6c1fd2a67a,4,Mid-Tier Shoppers,low,420,1,56.99,56.99,1,5.0,420,-0.95351636,5.291835
b5690b9da0de1ba1461664517f19fd62,0,Mainstream Buyers,low,408,1,39.99,39.99,1,5.0,408,6.2984347,18.007051
c86e70991a76ebdbfeb52da73d917616,2,Mainstream Plus,low,491,1,34.9,34.9,1,3.0,491,5.336583,-5.3456826
413dca4652223c3bd75a6aa1efd52c5f,5,Premium Buyers,high,167,1,199.0,199.0,1,5.0,167,16.40844,6.984013
af31707164ec1f5c09c2bb2749f4f36d,1,Economy Shoppers,low,90,1,52.0,52.0,1,2.0,90,13.207101,-4.672507
c458885c2601d5ef72a943887b91e396,1,Economy Shoppers,low,167,1,52.0,52.0,1,5.0,167,13.050813,-4.6798015
51c2d801c9abf8e543afa3fb64f1dee5,2,Mainstream Plus,high,141,1,210.0,210.0,1,5.0,141,6.5856843,3.0602617
7b63a8b875b1f72f1a796fca5dc7be1b,2,Mainstream Plus,mid-low,620,1,99.9,99.9,1,4.0,620,-2.2254694,-6.026505
425ce6f29109ed3511a62cd0f92d7170,5,Premium Buyers,high,425,1,279.99,279.99,2,5.0,425,-7.6760488,7.379385
318c507609f1e34e3fbaa0d012e0a3e8,0,Mainstream Buyers,mid-low,588,1,126.99,126.99,1,5.0,588,6.54399,17.256573
65f15920280dbcf0430e77b2ded1e948,5,Premium Buyers,low,113,1,40.0,40.0,1,5.0,113,17.692232,4.376179
c94505e1ef376d9df87e5c35a2c5dc2d,1,Economy Shoppers,mid-low,170,1,94.95,94.95,1,3.0,170,13.322718,-5.401185
4f16e4f7467c532048801d636774945f,4,Mid-Tier Shoppers,high,547,1,278.77,278.77,1,1.0,547,5.367949,7.9401293
d81753bcd5b30d81d6c07b603142ca6f,2,Mainstream Plus,low,206,1,22.99,22.99,1,5.0,206,4.119302,-4.2458987
86c9a39c17fae370a496545e5d9a324c,1,Economy Shoppers,low,411,1,79.9,79.9,1,4.0,411,18.910507,-2.966586
014f3e3c0e2ca31a15e844bdf3a25cfb,0,Mainstream Buyers,high,76,1,169.9,169.9,1,5.0,76,6.0376706,19.529495
8ec995e911f92a26221b61e7d7e98c77,1,Economy Shoppers,low,142,1,38.9,38.9,1,5.0,142,13.693146,-4.249022
28b5e91436f06a375a7b4723af02d2fe,2,Mainstream Plus,mid-low,155,1,129.9,129.9,1,4.0,155,-0.93208593,-1.0126315
4b2a0b2b3353645e4ce664ee28ad51d0,2,Mainstream Plus,low,120,1,45.0,45.0,1,1.0,120,4.3741455,-7.096123
4d3821a220a68df1beee526db455b8bb,5,Premium Buyers,low,360,1,39.9,39.9,1,5.0,360,17.639809,3.4727843
adf24d4aa27fc5fdeffab3f921271ce2,5,Premium Buyers,mid-low,453,1,99.99,99.99,1,5.0,453,20.695621,7.727869
4d6a4d801f7f07fd8e3f52f34d5b41fc,2,Mainstream Plus,low,615,1,25.0,25.0,1,5.0,615,-0.42215264,1.035355
f1eece538627fa853a59e6ebe3aa005e,2,Mainstream Plus,low,291,1,79.0,79.0,1,5.0,291,-5.568038,0.12837118
b1025fe116e2906edeb529c659bac499,0,Mainstream Buyers,low,123,1,29.9,29.9,1,5.0,123,-1.6893451,16.753706
380e3164088d255fb4e116a4a01743cd,2,Mainstream Plus,low,317,1,70.97,70.97,1,5.0,317,5.1042686,-5.795958
aac6ff0b4a7bdfaecc06c38c4d37312e,1,Economy Shoppers,mid,178,1,134.0,134.0,1,4.0,178,14.37191,1.5967878
4552a287c9922b207cbda67f777b8999,0,Mainstream Buyers,mid,163,1,130.0,130.0,1,5.0,163,5.972854,19.42408
171cc8e936208ef130707982728df024,0,Mainstream Buyers,low,379,1,42.0,42.0,1,5.0,379,14.687934,14.643187
e4d27f2e1436d733e01bb50b0c924058,4,Mid-Tier Shoppers,high,350,1,276.0,276.0,1,5.0,350,-0.19944745,11.505314
e373a1e26d96df390fe56367ac0bdfde,1,Economy Shoppers,low,502,1,64.9,64.9,1,5.0,502,17.61087,14.783262
3463ac00dc2de6d13c26ace2d43fc34d,2,Mainstream Plus,low,575,1,56.9,56.9,1,5.0,575,0.07911259,0.62058413
4577e4ca68d3865af703c2b1a260f0b7,2,Mainstream Plus,mid-low,289,1,122.99,122.99,1,5.0,289,5.162557,-7.1219287
b25733427eb5357a483382ac859982e4,5,Premium Buyers,low,124,1,14.2,14.2,1,5.0,124,10.662288,0.4121811
c049ee99288d2f8cac1fc801847bcdff,2,Mainstream Plus,low,274,1,25.9,25.9,1,5.0,274,4.203818,-6.011247
d39c97549a412a82dacf30fe5f144cb0,0,Mainstream Buyers,high,409,1,229.0,229.0,1,5.0,409,12.736763,17.007633
dfe763af2bf0e6285b927a89abe32019,4,Mid-Tier Shoppers,low,391,1,32.0,32.0,1,4.0,391,0.23160562,11.982644
86cbec283637b077fd976d1696a19c0d,5,Premium Buyers,mid-low,80,1,85.99,85.99,1,4.0,80,10.068027,7.043827
6decb0d0862d5788cfb2b2f41a4c2bf9,4,Mid-Tier Shoppers,low,531,1,69.9,69.9,1,3.0,531,-1.0588555,5.347484
3609367900ce8d7d8fbdd03ee43e74be,4,Mid-Tier Shoppers,mid-low,115,1,120.0,120.0,1,4.0,115,-0.04452314,5.0285606
5f80c8ac8d4c620ad6bcc698b80f8358,1,Economy Shoppers,mid-low,230,1,109.9,109.9,1,5.0,230,13.958218,1.563932
6142dbf032917a89d9fdd387b8258cc3,2,Mainstream Plus,high,477,1,176.0,176.0,1,5.0,477,-0.7565357,0.30285683
418af5f91d6a47660e62a208385edac5,5,Premium Buyers,low,146,1,40.6,40.6,1,5.0,146,17.326887,4.668423
46bd7b2d76f0bf028e26d0f80d57ba7f,4,Mid-Tier Shoppers,low,278,1,35.0,35.0,1,3.0,278,-5.126386,5.091153
6262b34bbcd894a177d5c890e84c30ab,0,Mainstream Buyers,mid,321,1,134.7,134.7,1,5.0,321,9.846612,12.762564
13431a9121307b4780fd792c4d248684,2,Mainstream Plus,high,74,1,153.9,153.9,1,5.0,74,-2.6584854,-7.2341223
c3539d3d4dfb2fe3b6de4bb8f277e989,0,Mainstream Buyers,high,169,1,661.92,661.92,1,5.0,169,6.865889,19.247623
b4770ac39b732e3459007b4b1c0648ff,2,Mainstream Plus,mid-low,311,1,119.99,119.99,1,1.0,311,6.488561,6.0239687
a8e7d88628f29e914e2c74b804e573a8,0,Mainstream Buyers,mid-low,627,1,129.9,129.9,1,5.0,627,9.272174,12.547773
fc01b62a6d9186b4f5a0323cd9616891,4,Mid-Tier Shoppers,mid-low,508,1,129.9,129.9,1,5.0,508,-5.148832,5.277343
eeb87d5be19d54c93c3ad46e5a882be7,2,Mainstream Plus,high,138,1,198.0,198.0,1,1.0,138,-5.5771894,0.33903843
933ef27e887c4f3e10f90ff8b4f187f6,0,Mainstream Buyers,low,324,1,42.0,42.0,1,5.0,324,4.9902406,17.434046
2ebd9fe4483c471718102ebf83d5ea85,1,Economy Shoppers,low,73,1,79.8,79.8,1,5.0,73,14.63744,-4.678183
66fcb6f0f49b90ee0fa8a4dd575ccf50,4,Mid-Tier Shoppers,low,112,1,25.8,25.8,1,4.0,112,-0.7513914,12.713053
96a02af8f6191a0e35f18c123b760285,2,Mainstream Plus,high,312,1,499.99,499.99,1,1.0,312,3.3123705,7.357308
9ab244a0cc4abef680f71591be46c239,4,Mid-Tier Shoppers,low,185,1,48.9,48.9,1,4.0,185,-0.83107054,12.216725
a37d16a945757e5fe3d11fba1fed79f9,0,Mainstream Buyers,mid-low,466,1,98.0,98.0,1,4.0,466,-0.939729,17.161694
ab8844663ae049fda8baf15fc928f47f,1,Economy Shoppers,low,434,1,75.9,75.9,1,5.0,434,12.805539,-5.713057
ec2a6b0471bbce78bbd6c19a9ab063b5,5,Premium Buyers,high,63,1,359.9,359.9,1,5.0,63,18.154562,5.0032263
ce90096f130e38392654bacf265b1f58,4,Mid-Tier Shoppers,high,146,1,881.64,881.64,1,1.0,146,4.525607,5.366309
d358024dec4f6978797c2b67f1acd4b3,4,Mid-Tier Shoppers,low,153,1,29.9,29.9,1,5.0,153,-0.580728,12.3662815
e27c12dc6178ba111a48e4fe8deaca15,2,Mainstream Plus,mid-low,56,1,94.9,94.9,1,1.0,56,4.855614,-6.172752
bc6bb91e85817e9c9eb15e43a2689422,1,Economy Shoppers,low,335,1,57.6,57.6,1,5.0,335,9.66854,4.5578623
3d979689f636322c62418b6346b1c6d2,5,Premium Buyers,high,118,1,4590.0,4590.0,1,5.0,118,12.565229,5.307951
c956a929bf20e4511644a58aa4df6f88,3,Budget Buyers,low,245,1,13.65,13.65,1,3.0,245,18.617867,10.704956
95fa98658683be343be03b8135d89ce2,2,Mainstream Plus,low,326,1,15.9,15.9,1,5.0,326,-1.4034096,-6.121645
559da40e28e7541e69053dcd7584946d,2,Mainstream Plus,low,94,1,32.99,32.99,1,5.0,94,3.9721894,-4.782362
369ec282b14f6130ae496897bfcb231f,1,Economy Shoppers,high,148,1,379.8,379.8,1,5.0,148,11.977294,-6.3716345
16897c2bf0d798fe7d679bb7aeb27ffa,3,Budget Buyers,low,281,1,47.49,47.49,1,5.0,281,17.63291,10.031988
d004cba3f9bec60369b26eed8b97d594,0,Mainstream Buyers,low,418,1,49.5,49.5,1,5.0,418,17.345863,16.604801
d631d717fc0e961b0efea61a320d8152,1,Economy Shoppers,low,190,1,59.9,59.9,1,4.0,190,12.02779,-4.520547
9275f5b33d5af663f27c080ad4113931,1,Economy Shoppers,low,228,1,27.9,27.9,1,5.0,228,9.822399,4.151653
823351b897393a675931edfd08e301b4,2,Mainstream Plus,high,129,1,229.98,229.98,1,5.0,129,5.66617,-6.647712
13d21f0e70fdbeea58a5dfb183f2f086,1,Economy Shoppers,low,154,1,69.9,69.9,1,5.0,154,11.950354,-6.5000153
499813b6e2b1ab4e68e9530231b076cc,1,Economy Shoppers,mid-low,52,1,97.5,97.5,1,5.0,52,10.2299385,-2.743282
f74e8fd404f4f5538e9f950421d695ef,0,Mainstream Buyers,low,470,1,78.8,78.8,1,5.0,470,13.124093,16.75474
dc90e0b8a3b8eaa754629ac066257168,5,Premium Buyers,mid-low,185,1,119.0,119.0,1,5.0,185,18.291933,3.6304147
7ef362fb4b0b6ce80ae7de985fb583cb,5,Premium Buyers,low,533,1,39.9,39.9,1,5.0,533,17.765316,2.8304515
e3253d6b55a81d4afc3b3ccfa71d336c,0,Mainstream Buyers,high,343,1,349.9,349.9,1,4.0,343,5.780628,12.49177
ef09439e943cc62d43a77aa04f6da1ed,1,Economy Shoppers,low,68,1,69.0,69.0,1,1.0,68,18.872896,-2.430704
5dfe9c93ab809b674f6d8f1e0f07a840,1,Economy Shoppers,low,124,1,71.9,71.9,1,5.0,124,18.802477,-2.154105
2c032031470d729f0d39269f7ddeea0a,2,Mainstream Plus,mid-low,328,1,99.99,99.99,1,5.0,328,5.8924155,1.3504955
7dea181d02fcb0026f5c2ece003a735e,2,Mainstream Plus,low,244,1,29.99,29.99,1,5.0,244,4.2118187,-4.254442
d1e65403f8fe29061b2180137a35323a,0,Mainstream Buyers,low,598,1,21.98,21.98,1,5.0,598,13.7197895,17.055943
ed64dbf702aba15d83a4a85d370780a5,1,Economy Shoppers,mid-low,176,1,99.99,99.99,1,4.0,176,10.159822,-2.6782465
725842133e4deae147136c61280cbb30,1,Economy Shoppers,low,341,1,45.9,45.9,1,3.0,341,18.878359,-2.7200892
e08f833bd017509e66ef49e6cfce824e,0,Mainstream Buyers,low,194,1,58.99,58.99,1,3.0,194,-1.462829,17.0421
0e19ca95673f2a74a96ae97319376760,4,Mid-Tier Shoppers,low,443,1,42.9,42.9,1,5.0,443,4.18148,4.533975
73075f8aed30be94df728a128ae7a23a,0,Mainstream Buyers,low,593,1,12.99,12.99,1,3.0,593,17.139328,16.628777
d7e0da248b18797a956c511842bc4346,0,Mainstream Buyers,mid-low,229,1,118.0,118.0,1,4.0,229,8.2549095,8.518771
9d64a2ad8bc1c7e6679a0646442c96e8,0,Mainstream Buyers,mid-low,258,1,99.8,99.8,1,3.0,258,5.6876607,17.940178
3936365b0df3a48f46163861eaa23db4,4,Mid-Tier Shoppers,mid-low,233,1,129.9,129.9,1,3.0,233,-0.37857598,4.766218
0db477b7de3ab3b53089f5222a8afb97,4,Mid-Tier Shoppers,mid-low,188,1,94.9,94.9,1,5.0,188,-0.54110056,11.477557
13477c22e6b7c686971a1074215eafcb,5,Premium Buyers,low,452,1,49.9,49.9,1,5.0,452,10.205341,0.8146537
a3daf46a16efe357bd0805ae760246cc,5,Premium Buyers,low,372,1,39.9,39.9,1,5.0,372,17.792734,3.417652
5cdc529a6c5a4e1608532af45ebced43,0,Mainstream Buyers,mid-low,409,1,98.0,98.0,1,4.0,409,5.419385,17.440172
f959348f343a0d3093d076e19e59d214,0,Mainstream Buyers,high,472,1,329.9,329.9,1,3.0,472,9.703914,12.846516
84753c5501b169c54f67ca98918de0cc,2,Mainstream Plus,low,518,1,49.0,49.0,1,3.0,518,5.3078227,-5.185119
d6c81d2347ad5b090166bece40a93388,1,Economy Shoppers,mid-low,161,1,99.99,99.99,1,5.0,161,10.210794,-2.725443
1143cb42a9d88baaa837658e0892f364,2,Mainstream Plus,low,211,1,28.0,28.0,1,5.0,211,0.98051965,-0.83662146
1d01743ecce3d128328fa7261e7c1650,2,Mainstream Plus,low,305,1,49.0,49.0,1,4.0,305,-5.8443785,0.34137863
d3286ca43aa21423c6045b2806ca8e56,4,Mid-Tier Shoppers,mid-low,261,1,106.99,106.99,1,2.0,261,-3.4442554,6.9354515
2caed4106ac34123aaa5b6bdcd6fccb4,5,Premium Buyers,mid-low,165,1,85.35,85.35,2,5.0,165,-7.647507,7.289064
a2364bcc6f7b38a923af0e7d939ecb0b,0,Mainstream Buyers,mid-low,255,1,118.0,118.0,1,4.0,255,12.476696,17.166922
705813c814878d75d94346db9873e076,1,Economy Shoppers,mid-low,349,1,113.57,113.57,1,4.0,349,14.28038,-5.8951254
891093e5bc0702330aab8713a0a45551,0,Mainstream Buyers,low,226,1,53.9,53.9,1,4.0,226,8.838189,10.074534
66b4ae7302e46815fcd2f46e6d811392,4,Mid-Tier Shoppers,high,270,1,499.9,499.9,1,5.0,270,-5.4165635,5.0822234
ca13e387fcbd7936e2415f18e62e7d1c,0,Mainstream Buyers,low,579,1,79.9,79.9,1,5.0,579,9.259428,12.51075
2747a5ba134c0dd15f098207fc9130a4,4,Mid-Tier Shoppers,mid,161,1,134.97,134.97,1,5.0,161,-0.9030805,11.710621
5d1774e3a413b0d6756dbf03cc536eb0,1,Economy Shoppers,low,127,1,29.99,29.99,1,4.0,127,13.29283,-4.9442115
ffb352544f1296ee263ecd1b69726e43,1,Economy Shoppers,high,354,1,189.8,189.8,1,5.0,354,23.048893,9.959547
07f6fb547bb1a375e6aa04a39a87bf2c,4,Mid-Tier Shoppers,low,478,1,16.99,16.99,1,4.0,478,0.30366507,12.798778
f26a435864aebedff7f7c84f82ee229f,0,Mainstream Buyers,low,445,1,19.99,19.99,1,3.0,445,-1.030873,16.780472
db888d32c02d6e2480834937d0485ed7,4,Mid-Tier Shoppers,mid-low,426,1,85.9,85.9,1,5.0,426,-0.94912565,5.3629794
d1b37210132031759f5a22c7ca8f29b9,4,Mid-Tier Shoppers,low,572,1,29.99,29.99,1,4.0,572,-4.5790906,12.889248
50b8c8be62013d9544bb456ade24e2dd,2,Mainstream Plus,high,122,1,797.0,797.0,1,5.0,122,4.690589,-7.9399314
e3e5c15c73942261d698533066c9c3d8,2,Mainstream Plus,low,344,1,75.0,75.0,1,5.0,344,5.882984,1.3486243
57020ab4930fda0c90292f4c4d7b6d25,2,Mainstream Plus,high,203,1,269.0,269.0,1,4.0,203,5.03121,1.2837089
2588251e64ec416355e9fad44250ab48,1,Economy Shoppers,low,327,1,55.6,55.6,1,3.0,327,9.835666,4.047499
